Calendar_Year,State,School_Period_Type,School_Period_Name,Date
2024,SA,Holiday,School Holidays,2024-07-17
2024,SA,Holiday,School Holidays,2024-07-18
2024,SA,Holiday,School Holidays,2024-07-19
2024,SA,Holiday,School Holidays,2024-07-20
2024,SA,Holiday,School Holidays,2024-07-21
2024,SA,Holiday,School Holidays,2024-09-28
2024,SA,Holiday,School Holidays,2024-09-29
2024,SA,Holiday,School Holidays,2024-09-30
2024,SA,Holiday,School Holidays,2024-10-01
2024,SA,Holiday,School Holidays,2024-10-02
2024,SA,Holiday,School Holidays,2024-10-03
2024,SA,Holiday,School Holidays,2024-10-04
2024,SA,Holiday,School Holidays,2024-10-05
2024,SA,Holiday,School Holidays,2024-10-06
2024,SA,Holiday,School Holidays,2024-10-07
2024,SA,Holiday,School Holidays,2024-10-08
2024,SA,Holiday,School Holidays,2024-10-09
2024,SA,Holiday,School Holidays,2024-10-10
2024,SA,Holiday,School Holidays,2024-10-11
2024,SA,Holiday,School Holidays,2024-10-12
2024,SA,Holiday,School Holidays,2024-10-13
2024,SA,Holiday,School Holidays,2024-12-14
2024,SA,Holiday,School Holidays,2024-12-15
2024,SA,Holiday,School Holidays,2024-12-16
2024,SA,Holiday,School Holidays,2024-12-17
2024,SA,Holiday,School Holidays,2024-12-18
2024,SA,Holiday,School Holidays,2024-12-19
2024,SA,Holiday,School Holidays,2024-12-20
2024,SA,Holiday,School Holidays,2024-12-21
2024,SA,Holiday,School Holidays,2024-12-22
2024,SA,Holiday,School Holidays,2024-12-23
2024,SA,Holiday,School Holidays,2024-12-24
2024,SA,Holiday,School Holidays,2024-12-25
2024,SA,Holiday,School Holidays,2024-12-26
2024,SA,Holiday,School Holidays,2024-12-27
2024,SA,Holiday,School Holidays,2024-12-28
2024,SA,Holiday,School Holidays,2024-12-29
2024,SA,Holiday,School Holidays,2024-12-30
2024,SA,Holiday,School Holidays,2024-12-31
2024,SA,Holiday,School Holidays,2025-01-01
2024,SA,Holiday,School Holidays,2025-01-02
2024,SA,Holiday,School Holidays,2025-01-03
2024,SA,Holiday,School Holidays,2025-01-04
2024,SA,Holiday,School Holidays,2025-01-05
2024,SA,Holiday,School Holidays,2025-01-06
2024,SA,Holiday,School Holidays,2025-01-07
2024,SA,Holiday,School Holidays,2025-01-08
2024,SA,Holiday,School Holidays,2025-01-09
2024,SA,Holiday,School Holidays,2025-01-10
2024,SA,Holiday,School Holidays,2025-01-11
2024,SA,Holiday,School Holidays,2025-01-12
2024,SA,Holiday,School Holidays,2025-01-13
2024,SA,Holiday,School Holidays,2025-01-14
2024,SA,Holiday,School Holidays,2025-01-15
2024,SA,Holiday,School Holidays,2025-01-16
2024,SA,Holiday,School Holidays,2025-01-17
2024,SA,Holiday,School Holidays,2025-01-18
2024,SA,Holiday,School Holidays,2025-01-19
2024,SA,Holiday,School Holidays,2025-01-20
2024,SA,Holiday,School Holidays,2025-01-21
2024,SA,Holiday,School Holidays,2025-01-22
2024,SA,Holiday,School Holidays,2025-01-23
2024,SA,Holiday,School Holidays,2025-01-24
2024,SA,Holiday,School Holidays,2025-01-25
2024,SA,Holiday,School Holidays,2025-01-26
2024,SA,Holiday,School Holidays,2025-01-27
2010,TAS,Holiday,Term 1 Holidays,2010-05-29
2010,TAS,Holiday,Term 1 Holidays,2010-05-30
2010,TAS,Holiday,Term 1 Holidays,2010-05-31
2010,TAS,Holiday,Term 1 Holidays,2010-06-01
2010,TAS,Holiday,Term 1 Holidays,2010-06-02
2010,TAS,Holiday,Term 1 Holidays,2010-06-03
2010,TAS,Holiday,Term 1 Holidays,2010-06-04
2010,TAS,Holiday,Term 1 Holidays,2010-06-05
2010,TAS,Holiday,Term 1 Holidays,2010-06-06
2010,TAS,Holiday,Term 1 Holidays,2010-06-07
2010,TAS,Holiday,Term 1 Holidays,2010-06-08
2010,TAS,Holiday,Term 1 Holidays,2010-06-09
2010,TAS,Holiday,Term 1 Holidays,2010-06-10
2010,TAS,Holiday,Term 1 Holidays,2010-06-11
2010,TAS,Holiday,Term 1 Holidays,2010-06-12
2010,TAS,Holiday,Term 1 Holidays,2010-06-13
2010,TAS,Holiday,Term 1 Holidays,2010-06-14
2010,TAS,Holiday,Term 2 Holidays,2010-09-04
2010,TAS,Holiday,Term 2 Holidays,2010-09-05
2010,TAS,Holiday,Term 2 Holidays,2010-09-06
2010,TAS,Holiday,Term 2 Holidays,2010-09-07
2010,TAS,Holiday,Term 2 Holidays,2010-09-08
2010,TAS,Holiday,Term 2 Holidays,2010-09-09
2010,TAS,Holiday,Term 2 Holidays,2010-09-10
2010,TAS,Holiday,Term 2 Holidays,2010-09-11
2010,TAS,Holiday,Term 2 Holidays,2010-09-12
2010,TAS,Holiday,Term 2 Holidays,2010-09-13
2010,TAS,Holiday,Term 2 Holidays,2010-09-14
2010,TAS,Holiday,Term 2 Holidays,2010-09-15
2010,TAS,Holiday,Term 2 Holidays,2010-09-16
2010,TAS,Holiday,Term 2 Holidays,2010-09-17
2010,TAS,Holiday,Term 2 Holidays,2010-09-18
2010,TAS,Holiday,Term 2 Holidays,2010-09-19
2010,TAS,Holiday,Term 3 Holidays,2010-12-17
2010,TAS,Holiday,Term 3 Holidays,2010-12-18
2010,TAS,Holiday,Term 3 Holidays,2010-12-19
2010,TAS,Holiday,Term 3 Holidays,2010-12-20
2010,TAS,Holiday,Term 3 Holidays,2010-12-21
2010,TAS,Holiday,Term 3 Holidays,2010-12-22
2010,TAS,Holiday,Term 3 Holidays,2010-12-23
2010,TAS,Holiday,Term 3 Holidays,2010-12-24
2010,TAS,Holiday,Term 3 Holidays,2010-12-25
2010,TAS,Holiday,Term 3 Holidays,2010-12-26
2010,TAS,Holiday,Term 3 Holidays,2010-12-27
2010,TAS,Holiday,Term 3 Holidays,2010-12-28
2010,TAS,Holiday,Term 3 Holidays,2010-12-29
2010,TAS,Holiday,Term 3 Holidays,2010-12-30
2010,TAS,Holiday,Term 3 Holidays,2010-12-31
2010,TAS,Holiday,Term 3 Holidays,2011-01-01
2010,TAS,Holiday,Term 3 Holidays,2011-01-02
2010,TAS,Holiday,Term 3 Holidays,2011-01-03
2010,TAS,Holiday,Term 3 Holidays,2011-01-04
2010,TAS,Holiday,Term 3 Holidays,2011-01-05
2010,TAS,Holiday,Term 3 Holidays,2011-01-06
2010,TAS,Holiday,Term 3 Holidays,2011-01-07
2010,TAS,Holiday,Term 3 Holidays,2011-01-08
2010,TAS,Holiday,Term 3 Holidays,2011-01-09
2010,TAS,Holiday,Term 3 Holidays,2011-01-10
2010,TAS,Holiday,Term 3 Holidays,2011-01-11
2010,TAS,Holiday,Term 3 Holidays,2011-01-12
2010,TAS,Holiday,Term 3 Holidays,2011-01-13
2010,TAS,Holiday,Term 3 Holidays,2011-01-14
2010,TAS,Holiday,Term 3 Holidays,2011-01-15
2010,TAS,Holiday,Term 3 Holidays,2011-01-16
2010,TAS,Holiday,Term 3 Holidays,2011-01-17
2010,TAS,Holiday,Term 3 Holidays,2011-01-18
2010,TAS,Holiday,Term 3 Holidays,2011-01-19
2010,TAS,Holiday,Term 3 Holidays,2011-01-20
2010,TAS,Holiday,Term 3 Holidays,2011-01-21
2010,TAS,Holiday,Term 3 Holidays,2011-01-22
2010,TAS,Holiday,Term 3 Holidays,2011-01-23
2010,TAS,Holiday,Term 3 Holidays,2011-01-24
2010,TAS,Holiday,Term 3 Holidays,2011-01-25
2010,TAS,Holiday,Term 3 Holidays,2011-01-26
2010,TAS,Holiday,Term 3 Holidays,2011-01-27
2010,TAS,Holiday,Term 3 Holidays,2011-01-28
2010,TAS,Holiday,Term 3 Holidays,2011-01-29
2010,TAS,Holiday,Term 3 Holidays,2011-01-30
2010,TAS,Holiday,Term 3 Holidays,2011-01-31
2010,TAS,Holiday,Term 3 Holidays,2011-02-01
2010,TAS,Holiday,Term 3 Holidays,2011-02-02
2010,TAS,Holiday,Term 3 Holidays,2011-02-03
2010,TAS,Holiday,Term 3 Holidays,2011-02-04
2010,TAS,Holiday,Term 3 Holidays,2011-02-05
2010,TAS,Holiday,Term 3 Holidays,2011-02-06
2010,TAS,Holiday,Term 3 Holidays,2011-02-07
2010,TAS,Holiday,Term 3 Holidays,2011-02-08
2011,TAS,Holiday,School Holiday 1,2011-06-04
2011,TAS,Holiday,School Holiday 1,2011-06-05
2011,TAS,Holiday,School Holiday 1,2011-06-06
2011,TAS,Holiday,School Holiday 1,2011-06-07
2011,TAS,Holiday,School Holiday 1,2011-06-08
2011,TAS,Holiday,School Holiday 1,2011-06-09
2011,TAS,Holiday,School Holiday 1,2011-06-10
2011,TAS,Holiday,School Holiday 1,2011-06-11
2011,TAS,Holiday,School Holiday 1,2011-06-12
2011,TAS,Holiday,School Holiday 1,2011-06-13
2011,TAS,Holiday,School Holiday 1,2011-06-14
2011,TAS,Holiday,School Holiday 1,2011-06-15
2011,TAS,Holiday,School Holiday 1,2011-06-16
2011,TAS,Holiday,School Holiday 1,2011-06-17
2011,TAS,Holiday,School Holiday 1,2011-06-18
2011,TAS,Holiday,School Holiday 1,2011-06-19
2011,TAS,Holiday,School Holiday 2,2011-09-03
2011,TAS,Holiday,School Holiday 2,2011-09-04
2011,TAS,Holiday,School Holiday 2,2011-09-05
2011,TAS,Holiday,School Holiday 2,2011-09-06
2011,TAS,Holiday,School Holiday 2,2011-09-07
2011,TAS,Holiday,School Holiday 2,2011-09-08
2011,TAS,Holiday,School Holiday 2,2011-09-09
2011,TAS,Holiday,School Holiday 2,2011-09-10
2011,TAS,Holiday,School Holiday 2,2011-09-11
2011,TAS,Holiday,School Holiday 2,2011-09-12
2011,TAS,Holiday,School Holiday 2,2011-09-13
2011,TAS,Holiday,School Holiday 2,2011-09-14
2011,TAS,Holiday,School Holiday 2,2011-09-15
2011,TAS,Holiday,School Holiday 2,2011-09-16
2011,TAS,Holiday,School Holiday 2,2011-09-17
2011,TAS,Holiday,School Holiday 2,2011-09-18
2011,TAS,Holiday,School Holiday 3,2011-12-22
2011,TAS,Holiday,School Holiday 3,2011-12-23
2011,TAS,Holiday,School Holiday 3,2011-12-24
2011,TAS,Holiday,School Holiday 3,2011-12-25
2011,TAS,Holiday,School Holiday 3,2011-12-26
2011,TAS,Holiday,School Holiday 3,2011-12-27
2011,TAS,Holiday,School Holiday 3,2011-12-28
2011,TAS,Holiday,School Holiday 3,2011-12-29
2011,TAS,Holiday,School Holiday 3,2011-12-30
2011,TAS,Holiday,School Holiday 3,2011-12-31
2011,TAS,Holiday,School Holiday 3,2012-01-01
2011,TAS,Holiday,School Holiday 3,2012-01-02
2011,TAS,Holiday,School Holiday 3,2012-01-03
2011,TAS,Holiday,School Holiday 3,2012-01-04
2011,TAS,Holiday,School Holiday 3,2012-01-05
2011,TAS,Holiday,School Holiday 3,2012-01-06
2011,TAS,Holiday,School Holiday 3,2012-01-07
2011,TAS,Holiday,School Holiday 3,2012-01-08
2011,TAS,Holiday,School Holiday 3,2012-01-09
2011,TAS,Holiday,School Holiday 3,2012-01-10
2011,TAS,Holiday,School Holiday 3,2012-01-11
2011,TAS,Holiday,School Holiday 3,2012-01-12
2011,TAS,Holiday,School Holiday 3,2012-01-13
2011,TAS,Holiday,School Holiday 3,2012-01-14
2011,TAS,Holiday,School Holiday 3,2012-01-15
2011,TAS,Holiday,School Holiday 3,2012-01-16
2011,TAS,Holiday,School Holiday 3,2012-01-17
2011,TAS,Holiday,School Holiday 3,2012-01-18
2011,TAS,Holiday,School Holiday 3,2012-01-19
2011,TAS,Holiday,School Holiday 3,2012-01-20
2011,TAS,Holiday,School Holiday 3,2012-01-21
2011,TAS,Holiday,School Holiday 3,2012-01-22
2011,TAS,Holiday,School Holiday 3,2012-01-23
2011,TAS,Holiday,School Holiday 3,2012-01-24
2011,TAS,Holiday,School Holiday 3,2012-01-25
2011,TAS,Holiday,School Holiday 3,2012-01-26
2011,TAS,Holiday,School Holiday 3,2012-01-27
2011,TAS,Holiday,School Holiday 3,2012-01-28
2011,TAS,Holiday,School Holiday 3,2012-01-29
2011,TAS,Holiday,School Holiday 3,2012-01-30
2011,TAS,Holiday,School Holiday 3,2012-01-31
2011,TAS,Holiday,School Holiday 3,2012-02-01
2011,TAS,Holiday,School Holiday 3,2012-02-02
2011,TAS,Holiday,School Holiday 3,2012-02-03
2011,TAS,Holiday,School Holiday 3,2012-02-04
2011,TAS,Holiday,School Holiday 3,2012-02-05
2011,TAS,Holiday,School Holiday 3,2012-02-06
2012,TAS,Holiday,Term 1 Holidays (Autumn),2012-04-07
2012,TAS,Holiday,Term 1 Holidays (Autumn),2012-04-08
2012,TAS,Holiday,Term 1 Holidays (Autumn),2012-04-09
2012,TAS,Holiday,Term 1 Holidays (Autumn),2012-04-10
2012,TAS,Holiday,Term 1 Holidays (Autumn),2012-04-11
2012,TAS,Holiday,Term 1 Holidays (Autumn),2012-04-12
2012,TAS,Holiday,Term 1 Holidays (Autumn),2012-04-13
2012,TAS,Holiday,Term 1 Holidays (Autumn),2012-04-14
2012,TAS,Holiday,Term 1 Holidays (Autumn),2012-04-15
2012,TAS,Holiday,Term 2 Holidays (Winter),2012-06-02
2012,TAS,Holiday,Term 2 Holidays (Winter),2012-06-03
2012,TAS,Holiday,Term 2 Holidays (Winter),2012-06-04
2012,TAS,Holiday,Term 2 Holidays (Winter),2012-06-05
2012,TAS,Holiday,Term 2 Holidays (Winter),2012-06-06
2012,TAS,Holiday,Term 2 Holidays (Winter),2012-06-07
2012,TAS,Holiday,Term 2 Holidays (Winter),2012-06-08
2012,TAS,Holiday,Term 2 Holidays (Winter),2012-06-09
2012,TAS,Holiday,Term 2 Holidays (Winter),2012-06-10
2012,TAS,Holiday,Term 2 Holidays (Winter),2012-06-11
2012,TAS,Holiday,Term 2 Holidays (Winter),2012-06-12
2012,TAS,Holiday,Term 2 Holidays (Winter),2012-06-13
2012,TAS,Holiday,Term 2 Holidays (Winter),2012-06-14
2012,TAS,Holiday,Term 2 Holidays (Winter),2012-06-15
2012,TAS,Holiday,Term 2 Holidays (Winter),2012-06-16
2012,TAS,Holiday,Term 2 Holidays (Winter),2012-06-17
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-09-08
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-09-09
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-09-10
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-09-11
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-09-12
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-09-13
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-09-14
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-09-15
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-09-16
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-09-17
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-09-18
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-09-19
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-09-20
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-09-21
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-09-22
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-09-23
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-09-24
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-09-25
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-09-26
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-09-27
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-09-28
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-09-29
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-09-30
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-10-01
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-10-02
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-10-03
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-10-04
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-10-05
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-10-06
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-10-07
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-10-08
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-10-09
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-10-10
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-10-11
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-10-12
2012,TAS,Holiday,Term 3 Holidays (Spring),2012-10-13
2012,TAS,Holiday,Term 4 Holidays (Summer),2012-12-20
2012,TAS,Holiday,Term 4 Holidays (Summer),2012-12-21
2012,TAS,Holiday,Term 4 Holidays (Summer),2012-12-22
2012,TAS,Holiday,Term 4 Holidays (Summer),2012-12-23
2012,TAS,Holiday,Term 4 Holidays (Summer),2012-12-24
2012,TAS,Holiday,Term 4 Holidays (Summer),2012-12-25
2012,TAS,Holiday,Term 4 Holidays (Summer),2012-12-26
2012,TAS,Holiday,Term 4 Holidays (Summer),2012-12-27
2012,TAS,Holiday,Term 4 Holidays (Summer),2012-12-28
2012,TAS,Holiday,Term 4 Holidays (Summer),2012-12-29
2012,TAS,Holiday,Term 4 Holidays (Summer),2012-12-30
2012,TAS,Holiday,Term 4 Holidays (Summer),2012-12-31
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-01
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-02
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-03
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-04
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-05
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-06
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-07
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-08
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-09
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-10
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-11
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-12
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-13
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-14
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-15
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-16
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-17
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-18
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-19
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-20
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-21
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-22
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-23
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-24
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-25
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-26
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-27
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-28
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-29
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-30
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-01-31
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-02-01
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-02-02
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-02-03
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-02-04
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-02-05
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-02-06
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-02-07
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-02-08
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-02-09
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-02-10
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-02-11
2012,TAS,Holiday,Term 4 Holidays (Summer),2013-02-12
2013,TAS,Holiday,Term 1 Holidays (Autumn),2013-04-20
2013,TAS,Holiday,Term 1 Holidays (Autumn),2013-04-21
2013,TAS,Holiday,Term 1 Holidays (Autumn),2013-04-22
2013,TAS,Holiday,Term 1 Holidays (Autumn),2013-04-23
2013,TAS,Holiday,Term 1 Holidays (Autumn),2013-04-24
2013,TAS,Holiday,Term 1 Holidays (Autumn),2013-04-25
2013,TAS,Holiday,Term 1 Holidays (Autumn),2013-04-26
2013,TAS,Holiday,Term 1 Holidays (Autumn),2013-04-27
2013,TAS,Holiday,Term 1 Holidays (Autumn),2013-04-28
2013,TAS,Holiday,Term 1 Holidays (Autumn),2013-04-29
2013,TAS,Holiday,Term 1 Holidays (Autumn),2013-04-30
2013,TAS,Holiday,Term 1 Holidays (Autumn),2013-05-01
2013,TAS,Holiday,Term 1 Holidays (Autumn),2013-05-02
2013,TAS,Holiday,Term 1 Holidays (Autumn),2013-05-03
2013,TAS,Holiday,Term 1 Holidays (Autumn),2013-05-04
2013,TAS,Holiday,Term 1 Holidays (Autumn),2013-05-05
2013,TAS,Holiday,Term 2 Holidays (Winter),2013-07-06
2013,TAS,Holiday,Term 2 Holidays (Winter),2013-07-07
2013,TAS,Holiday,Term 2 Holidays (Winter),2013-07-08
2013,TAS,Holiday,Term 2 Holidays (Winter),2013-07-09
2013,TAS,Holiday,Term 2 Holidays (Winter),2013-07-10
2013,TAS,Holiday,Term 2 Holidays (Winter),2013-07-11
2013,TAS,Holiday,Term 2 Holidays (Winter),2013-07-12
2013,TAS,Holiday,Term 2 Holidays (Winter),2013-07-13
2013,TAS,Holiday,Term 2 Holidays (Winter),2013-07-14
2013,TAS,Holiday,Term 2 Holidays (Winter),2013-07-15
2013,TAS,Holiday,Term 2 Holidays (Winter),2013-07-16
2013,TAS,Holiday,Term 2 Holidays (Winter),2013-07-17
2013,TAS,Holiday,Term 2 Holidays (Winter),2013-07-18
2013,TAS,Holiday,Term 2 Holidays (Winter),2013-07-19
2013,TAS,Holiday,Term 2 Holidays (Winter),2013-07-20
2013,TAS,Holiday,Term 2 Holidays (Winter),2013-07-21
2013,TAS,Holiday,Term 3 Holidays (Spring),2013-09-28
2013,TAS,Holiday,Term 3 Holidays (Spring),2013-09-29
2013,TAS,Holiday,Term 3 Holidays (Spring),2013-09-30
2013,TAS,Holiday,Term 3 Holidays (Spring),2013-10-01
2013,TAS,Holiday,Term 3 Holidays (Spring),2013-10-02
2013,TAS,Holiday,Term 3 Holidays (Spring),2013-10-03
2013,TAS,Holiday,Term 3 Holidays (Spring),2013-10-04
2013,TAS,Holiday,Term 3 Holidays (Spring),2013-10-05
2013,TAS,Holiday,Term 3 Holidays (Spring),2013-10-06
2013,TAS,Holiday,Term 3 Holidays (Spring),2013-10-07
2013,TAS,Holiday,Term 3 Holidays (Spring),2013-10-08
2013,TAS,Holiday,Term 3 Holidays (Spring),2013-10-09
2013,TAS,Holiday,Term 3 Holidays (Spring),2013-10-10
2013,TAS,Holiday,Term 3 Holidays (Spring),2013-10-11
2013,TAS,Holiday,Term 3 Holidays (Spring),2013-10-12
2013,TAS,Holiday,Term 3 Holidays (Spring),2013-10-13
2013,TAS,Holiday,Term 4 Holidays (Summer),2013-12-20
2013,TAS,Holiday,Term 4 Holidays (Summer),2013-12-21
2013,TAS,Holiday,Term 4 Holidays (Summer),2013-12-22
2013,TAS,Holiday,Term 4 Holidays (Summer),2013-12-23
2013,TAS,Holiday,Term 4 Holidays (Summer),2013-12-24
2013,TAS,Holiday,Term 4 Holidays (Summer),2013-12-25
2013,TAS,Holiday,Term 4 Holidays (Summer),2013-12-26
2013,TAS,Holiday,Term 4 Holidays (Summer),2013-12-27
2013,TAS,Holiday,Term 4 Holidays (Summer),2013-12-28
2013,TAS,Holiday,Term 4 Holidays (Summer),2013-12-29
2013,TAS,Holiday,Term 4 Holidays (Summer),2013-12-30
2013,TAS,Holiday,Term 4 Holidays (Summer),2013-12-31
2013,TAS,Holiday,Term 4 Holidays (Summer),2014-01-01
2013,TAS,Holiday,Term 4 Holidays (Summer),2014-01-02
2013,TAS,Holiday,Term 4 Holidays (Summer),2014-01-03
2013,TAS,Holiday,Term 4 Holidays (Summer),2014-01-04
2013,TAS,Holiday,Term 4 Holidays (Summer),2014-01-05
2013,TAS,Holiday,Term 4 Holidays (Summer),2014-01-06
2013,TAS,Holiday,Term 4 Holidays (Summer),2014-01-07
2013,TAS,Holiday,Term 4 Holidays (Summer),2014-01-08
2013,TAS,Holiday,Term 4 Holidays (Summer),2014-01-09
